,sofifa_id,short_name,long_name,age,dob
12711,245635,Dani Sandoval,Daniel Sandoval Fernández,20,1998-02-16
12712,232185,C. Brittain,Callum Brittain,20,1998-03-12
12713,233728,M. Doucouré,Mamadou Doucouré,20,1998-05-21
12714,233736,J. Ramírez,Juan Pablo Ramírez,20,1997-11-26
12715,236627,J. Kade,Julius Kade,19,1999-05-20
12716,237382,F. Melegoni,Filippo Melegoni,19,1999-02-18
12717,238616,Pedro Neto,Pedro Lomba Neto,18,2000-03-09
12718,239452,I. Diallo,Ibrahima Diallo,19,1999-03-08
12719,241651,V. Gyökeres,Viktor Gyökeres,20,1998-06-04
12720,242242,S. Cibois,Sébastien Cibois,20,1998-03-02
12721,244477,A. Adouyev,Amir Adouyev,19,1999-05-11
12722,244694,C. Sabaly,Cheikh Tidiane Sabaly,19,1999-03-04
12723,245639,André Anderson,André Anderson Pomilio Lima,18,1999-09-23
12724,225946,O. Shenton,Ollie Shenton,20,1997-11-06
12725,228646,N. Delgadillo,Nicolás Delgadillo,20,1997-10-02
12726,233782,M. Feeney,Morgan Feeney,19,1999-02-08
12727,234241,B. Lubala,Beryly Lubala,20,1998-01-08
12728,239986,Javi Alonso,Javier Alonso Bello,19,1998-08-01
12729,242343,N. Thaller,Nicolas Thaller,19,1998-09-07
12730,243526,M. Müldür,Mert Müldür,19,1999-04-03
12731,243773,K. Ludewig,Kilian Ludewig,18,2000-03-05
12732,244635,M. Pronichev,Maximilian Pronichev,18,1999-11-17
12733,245491,P. Beruatto,Pietro Beruatto,19,1998-12-21
12734,246044,Andrés Martín,Andrés Martín García,18,1999-07-11
12735,223963,C. Humphreys-Grant,Cameron Humphreys-Grant,19,1998-08-22
12736,225809,E. Restrepo,Edisson Restrepo,21,1996-12-19
12737,234129,D. Sinik,Doğukan Sinik,19,1999-01-21
12738,234207,J. Kitolano,John Kitolano,18,1999-10-18
12739,235980,I. Morales,Iván Morales,18,1999-07-29
12740,236875,A. Poulsen,Andreas Poulsen,18,1999-10-13
12741,237683,N. Holland,Nathan Holland,20,1998-06-19
12742,238271,P. Dárdai,Palko Dárdai,19,1999-04-24
12743,239741,J. Villalba,Julio Villalba,19,1998-09-11
12744,239995,P. López,Pablo César López Martínez,20,1998-01-07
12745,240807,O. Shaw,Oliver Shaw,20,1998-03-12
12746,240921,R. Hernández,Ronald José Hernández Pimentel,20,1997-10-04
12747,242265,M. Obafemi,Michael Obafemi,17,2000-07-06
12748,244034,D. Kopacz,David Kopacz,19,1999-05-29
12749,244543,Y. Ammour,Yannis Ammour,19,1999-05-21
12750,245564,Vinicius,Caio Vinicius Pirana,19,1999-05-08
12751,228713,M. Gómez,Michael Gómez,21,1997-04-04
12752,231445,J. Dasilva,Josh Dasilva,19,1998-10-23
12753,231834,N. Rinderknecht,Nico Rinderknecht,20,1997-10-11
12754,233486,R. Le Normand,Robin Le Normand,21,1996-11-11
12755,233706,D. Gonzalez,Diego Gonzalez,20,1998-04-29
12756,233934,A. Ramsdale,Aaron Ramsdale,20,1998-05-14
12757,235018,M. Nicolas,Moritz Nicolas,20,1997-10-21
12758,235215,G. Crociata,Giovanni Crociata,20,1997-08-11
12759,235370,Yago,Yago César da Silva,21,1997-05-26
12760,236043,D. Batty,Daniel Batty,20,1997-12-10
12761,236490,K. Arase,Kelvin Arase,19,1999-01-15
12762,236675,K. Jakob,Kilian Jakob,20,1998-01-25
12763,236721,L. Fomba,Lamine Fomba,20,1998-01-26
12764,236938,M. Wilks,Mallik Wilks,19,1998-12-15
12765,238036,J. Cejas,Juan Bautista Cejas,20,1998-03-06
12766,240216,M. Carraro,Marco Carraro,20,1998-01-09
12767,240660,M. Léris,Mehdi Pascal Marcel Léris,20,1998-05-23
12768,240956,M. Melluso,Matías Germán Melluso,20,1998-06-09
12769,241068,A. Dávila,Fabián Agustín Dávila Silva,19,1999-02-20
12770,241237,F. Kanoute,Franck Kanoute,19,1998-12-13
12771,241737,B. Risa,Birk Risa,20,1998-02-13
12772,241809,T. Al Ammar,Turki Al Ammar,18,1999-09-23
12773,242102,F. Mayer,Florian Mayer,20,1998-03-04
12774,242260,B. Šerbečić,Besim Šerbečić,20,1998-05-01
12775,242328,N. Stierlin,Niclas Stierlin,18,2000-01-22
12776,242661,H. Camara,Haroune Camara,20,1998-01-01
12777,242683,M. Zemzemi,Moataz Zemzemi,18,1999-08-07
12778,243132,R. Droehnle,Ruben Droehnle,19,1998-07-11
12779,245526,A. Akinyemi,Adeleke Akinola Akinyemi,19,1998-08-11
12780,225872,J. McGrath,Jamie McGrath,21,1996-09-30
12781,226129,J. Gorenc Stanković,Jon Gorenc Stanković,22,1996-01-14
12782,231753,J. Livolant,Jérémy Livolant,20,1998-01-09
12783,233394,Huang Zhengyu,黄政宇,21,1997-01-24
12784,233426,A. Georgiou,Anthony Georgiou,21,1997-02-24
12785,235780,A. Sosa,Alexis Sosa,18,1999-07-22
12786,236515,Álvaro,Álvaro Fernández Llorente,20,1998-04-13
12787,236554,J. Möbius,Justin Möbius,21,1997-04-21
12788,236824,R. ten Hove,Ramón ten Hove,20,1998-03-03
12789,237155,S. Gnaka,Silas Gnaka,19,1998-12-18
12790,237845,Luís Silva,Luis Marques Almeida Vieira Silva,19,1999-02-18
12791,238461,Luis Perea,Luis Perea Hernández,20,1997-08-25
12792,238576,Jeong Tae Wook,정태욱 Tae Wook Jeong,21,1997-05-16
12793,239226,J. Torres,Juan Torres,18,1999-07-26
12794,239341,L. Hemmerich,Luke Hemmerich,20,1998-02-09
12795,240109,E. García,Edson Aldair García Martínez,20,1998-03-01
12796,240616,E. Bwomono,Elvis Bwomono,19,1998-11-29
12797,240888,T. Doornbusch,Trevor Doornbusch,18,1999-07-06
12798,241169,Borja Estepa,Borja Estepa Muñoz,19,1999-05-24
12799,241695,J. Amon,Jonathan Amon,19,1999-04-04
12800,242512,A. Gryszkiewicz,Adrian Gryszkiewicz,18,1999-12-13
12801,242980,M. Shabani,Meritan Shabani,19,1999-03-15
12802,243032,Hugo Duro,Hugo Duro Perales,18,1999-11-10
12803,243311,Josep Martínez,Josep Martínez Riera,20,1998-05-27
12804,244246,A. López,Anderson López,19,1999-01-25
12805,244708,K. Goden,Kevin Goden,19,1999-02-22
12806,244716,W. Decas,Wesly Decas,18,1999-08-11
12807,244833,C. Zamudio,Claudio Zamudio,20,1998-03-30
12808,244843,W. Balikwisha,William Balikwisha,19,1999-05-12
12809,245390,G. Traoré,Gaoussou Boubacar Traoré,18,1999-12-04
12810,245714,Álex Blanco,Alejandro Blanco Sánchez,19,1998-12-16
12811,213673,A. Kiwomya,Alex Kiwomya,22,1996-05-20
12812,221349,J. Nuttall,Joseph Nuttall,21,1997-01-27
12813,225125,H. Anderson,Harry Anderson,21,1997-01-09
12814,226084,R. Hardie,Ryan Hardie,21,1997-03-17
12815,226220,M. Rodriguez,Memo Rodriguez,22,1995-12-27
12816,226553,S. Polat,Savaş Polat,21,1997-04-14
12817,228771,J. Mosquera,Juan Mosquera,21,1996-10-02
12818,228788,J. Broh Tonye,Jeremy Broh Tonye,21,1997-03-21
12819,229848,A. Vaikla,Andreas Vaikla,21,1997-02-19
12820,231872,S. Coulibaly,Séga Coulibaly,22,1996-06-09
12821,231912,Kim Geon Ung,김건웅 金建熊,20,1997-08-29
12822,232127,A. Keita,Aboubakar Keita,20,1997-11-05
12823,232898,T. Morishima,森 島司,21,1997-04-25
12824,233774,A. Messidoro,Alexis Messidoro,21,1997-05-13
12825,234158,A. Gory,Alimami Gory,21,1996-08-30
12826,234629,K. Dirks Riis,Kristian Dirks Riis,21,1997-02-17
12827,234901,N. Shipnoski,Nicklas Shipnoski,20,1998-01-01
12828,235121,B. Lozano,Brian Avelino Lozano Aparicio,21,1997-03-20
12829,235311,M. Briceño,Mario Cristian Osmin Briceño Portilla,22,1996-06-20
12830,236315,A. Jones,Alfie Jones,20,1997-10-07
12831,236649,Y. van Osch,Yanick van Osch,21,1997-03-24
12832,237496,D. Mihailovic,Djordje Mihailovic,19,1998-11-10
12833,237875,R. Schlegel,Rodrigo Adrián Schlegel,21,1997-04-03
12834,238611,H. Bilal,Hasan Bilal,20,1998-03-12
12835,239529,F. Onyeka,Frank Onyeka,20,1998-01-01
12836,239626,R. Durán,Rafael Durán,20,1997-08-20
12837,240248,R. Hutton,Remeao Hutton,19,1998-09-28
12838,240251,L. Salas,Luis Marcelo Salas Candia,20,1998-03-30
12839,240600,A. Al Asmari,Ali Hassan Al Asmari,21,1997-01-12
12840,240633,J. Champness,Joseph Champness,21,1997-04-27
12841,240634,P. Maronilli,Pietro Maronilli,20,1998-05-07
12842,241477,Callejón,Francisco Callejón Segura,20,1998-05-15
12843,241488,Sillero,Jon Sillero Monreal,20,1998-05-24
12844,242077,Samuel,Samuel Arbelo Hernández,21,1996-07-29
12845,242714,C. Mueller,Christopher Mueller,21,1996-08-29
12846,243996,Samuel Manchón,Samuel González Martínez,21,1997-02-17
12847,244998,Bruno Michel,Bruno Michel Santana,19,1999-06-01
12848,245213,Baba Fernandes,Baba Fernandes,18,2000-03-07
12849,245628,A. Abqar,Abdelkabir Abqar,19,1999-03-10
12850,208668,D. Henen,David  Henen,22,1996-04-19
12851,218387,N. Espinoza,Nelson Espinoza,22,1995-09-22
12852,221398,J. Araya,Jorge Matias Araya Pozo,22,1996-03-25
12853,224418,S. Friðjónsson,Samúel Kári Friðjónsson,22,1996-02-22
12854,227913,Pedro López,Pedro López Rodríguez,21,1997-01-21
12855,228419,M. Juel Andersen,Mads Juel Andersen,20,1997-12-27
12856,229638,M. Kuleli,Mert Kuleli,20,1998-06-05
12857,229676,B. Haunstrup,Brandon Haunstrup,21,1996-10-26
12858,231711,C. Pérez,Carlos Pérez,23,1995-06-15
12859,231865,L. Lämmel,Lukas Lämmel,20,1997-09-08
12860,231944,Woo Chan Yang,우찬양 禹赞梁,21,1997-04-27
12861,236661,F. Baak,Florian Baak,19,1999-03-18
12862,237543,M. Siabanis,Marios Siampanis,18,1999-09-28
12863,237718,S. Ambri,Steve Ambri,20,1997-08-12
12864,237978,J. Díaz,Jair Alberto Díaz Vázquez,19,1998-08-21
12865,238214,M. Degerlund,Marcus Degerlund,20,1998-03-16
12866,239451,K. Appin,Kévin Appin,20,1998-01-20
12867,239458,B. Kraev,Bozhidar Kraev,21,1997-06-23
12868,239620,J. Cruz,Jorge Cruz,19,1998-08-08
12869,239951,G. Asís,Gonzalo Asís,22,1996-03-28
12870,240001,S. Ahmed-Kadi,Sofiane Ahmed-Kadi,21,1997-04-18
12871,240901,Idrisa Sambú,Idrisa Sidi Sambú,20,1998-03-27
12872,241575,M. van Kins,Mats van Kins,19,1998-12-17
12873,241837,F. Nadalín,Facundo Nadalín,20,1997-08-16
12874,244410,M. Goncalves,Mathieu Goncalves,17,2001-06-08
12875,244569,U. Torres,Ulises Torres,20,1998-02-17
12876,244575,A. Sánchez,Antonio Sánchez,19,1998-09-19
12877,245631,Perera,Antonio Perera Calderón,21,1997-06-08
12878,245716,S. Essende,Samuel Essende,20,1998-01-23
12879,213696,M. Willock,Matty Willock,21,1996-08-20
12880,216470,G. Zabret,Gregor Zabret,22,1995-08-18
12881,216794,C. Duffus,Courtney Duffus,22,1995-10-24
12882,219570,O. Bernal,Óscar Antonio Bernal López,22,1995-09-28
12883,219627,J. Verdugo,Joaquin Verdugo,21,1996-10-07
12884,220498,D. Mazzocco,Davide Mazzocco,22,1995-10-06
12885,224225,A. Phillips,Adam Phillips,20,1998-01-15
12886,225532,I. Cissé,Ibrahim Cissé,22,1996-05-02
12887,227693,N. Gjorgjev,Nikola Gjorgjev,20,1997-08-22
12888,229135,M. Hauptmeijer,Mike Hauptmeijer,21,1997-03-18
12889,229513,J. Ertlthaler,Julius Ertlthaler,21,1997-04-25
12890,231005,C. Ogbene,Chiedozie Ogbene,21,1997-05-01
12891,231284,R. Delaney,Ryan Delaney,21,1996-09-06
12892,233027,D. van der Heijden,Dennis van der Heijden,21,1997-02-17
12893,234993,D. Alampasu,Dele Sunday Alampasu,21,1996-12-24
12894,235123,A. Iniestra,Andrés Iniestra Vázquez Mellado,22,1996-03-11
12895,235368,E. Torres,Edson Enrique Torres Ulloa,20,1998-06-30
12896,235460,B. Güngördü,Bahadır Han Güngördü,22,1996-01-16
12897,236626,J. Koutroumbis,Johnny Koutroumbis,20,1998-03-06
12898,239706,D. Erdoğan,Doğan Erdoğan,21,1996-08-22
12899,239909,D. Pelivan,Dominik Pelivan,22,1996-06-08
12900,239910,A. Boupendza,Aaron Salem Boupendza Pozzi,21,1996-08-07
12901,240012,F. Mussa,Faridi Mussa,22,1996-06-21
12902,240188,D. Opazo,Daniel Hernán Opazo,21,1996-11-11
12903,240252,V. Méndez,Víctor Felipe Méndez,18,1999-09-23
12904,240437,A. Semprini,Alessandro Semprini,20,1998-02-24
12905,240628,D. Šarić,Dario Šarić,21,1997-05-30
12906,241020,N. Moreno,Neyder Stiven Moreno Betancur,21,1997-02-09
12907,241044,M. Osores,Mauro Gabriel Osores,21,1997-02-20
12908,241619,Huang Zichang,黄紫昌,21,1997-04-04
12909,241935,F. Kusić,Filip Kusić,22,1996-06-03
12910,242648,A. Roldan,Alexander Roldan,21,1996-07-28
12911,242734,W. Omsberg,Wyatt Omsberg,22,1995-09-21
12912,243291,Oscar Lozano,Óscar Lozano Folgoso,22,1996-06-14
12913,243429,Alberto Redondo,Alberto Redondo Guijarro,21,1997-05-22
12914,243431,Miguel Ángel,Miguel Ángel Rubio Lestan,20,1998-03-11
12915,243706,M. Frankoch,Mikkel Frankoch,22,1996-01-14
12916,244530,A. Rizzo,Alberto Rizzo,21,1997-04-25
12917,246061,A. Solano,Andrés Solano,20,1998-02-24
12918,210639,J. Morias,Junior Morias,22,1995-07-04
12919,211597,G. Glendon,George Glendon,23,1995-05-03
12920,212366,J. Sheehan,Josh Sheehan,23,1995-03-30
12921,212488,Quique Cebriá,Enrique Cebriá Alcover,23,1995-04-01
12922,212560,N. Townsend,Nick Townsend,23,1994-11-01
12923,214656,B. Nordström,Billy Nordström,22,1995-09-18
12924,220677,J. Morrell,Joe Morrell,21,1997-01-03
12925,220695,R. Quiñones,Rodin Quiñones,23,1995-05-30
12926,224662,M. Multhaup,Maurice Multhaup,21,1996-12-15
12927,225364,W. Miller,Will Miller,22,1996-06-08
12928,225623,M. Makasi,Moses Makasi,22,1995-09-22
12929,225670,J. Baird,Jack Baird,22,1996-02-07
12930,225768,I. Chatzitheodoridis,Ilias Chatzitheodoridis,20,1997-11-05
12931,225998,A. McEneff,Aaron McEneff,22,1995-07-09
12932,226698,N. Giménez,Nicolás Giménez,22,1996-01-16
12933,228382,D. Agyei,Dan Agyei,21,1997-06-01
12934,229082,O. Abildgaard,Oliver Abildgaard,22,1996-06-10
12935,229285,D. Gnaase,Dave Gnaase,21,1996-12-14
12936,229756,S. Nkansah,Steffen Nkansah,22,1996-04-07
12937,229881,A. Lassiter,Ariel Lassiter,23,1994-09-27
12938,230839,Z. Jules,Zak Jules,20,1997-07-02
12939,231222,F. Henríquez,Fabián Henríquez,23,1995-06-08
12940,231588,Joan Sastre,Joan Sastre Vanrell,21,1997-04-30
12941,231929,G. Miller,George Miller,19,1998-08-11
12942,232678,K. Shimura,志村 滉,22,1996-04-27
12943,232713,D. Sappa,Daniel Sappa,23,1995-02-09
12944,232823,H. Kawabe,川邉 骏,22,1995-09-08
12945,236764,A. Tanaka,田中 青,19,1998-09-10
12946,238771,F. Núñez,Fernando Núñez,22,1995-07-22
12947,240497,I. Wadji,Ibrahima Wadji,23,1995-05-05
12948,240529,Rayco,Rayco Rodríguez Medina,21,1996-11-24
12949,242865,I. Govea,Ismael Govea Solorzano,21,1997-02-20
12950,243244,H. Türkmen,Hüseyin Türkmen,20,1998-01-01
12951,243911,Y. Etienne,Yoann Etienne,21,1997-05-19
12952,244456,M. Erlic,Martin Erlic,20,1998-01-24
12953,244491,C. Kobald,Christoph Kobald,20,1997-08-18
12954,244834,E. Pernía,Edwuin Pernía,23,1995-02-12
12955,244836,J. Segre,Jacopo Segre,21,1997-02-17
12956,245717,Lucas Rodrigues,Lucas Rodrigues da Silva,18,1999-08-27
12957,245733,H. Weydandt,Hendrik Weydandt,22,1995-07-16
12958,200718,J. Hammar,Johan Hammar,24,1994-02-22
12959,206170,J. Turnbull,Jordan Turnbull,23,1994-10-31
12960,209532,D. Bachmann,Daniel Bachmann,23,1994-07-09
12961,210508,S. Antonio,Signori Antonio,23,1994-07-25
12962,211610,J. Anderson,Jermaine Anderson,22,1996-05-16
12963,213688,J. Weir,James Weir,22,1995-08-04
12964,213837,O. Ómarsson,Orri Sigurður Ómarsson,23,1995-02-18
12965,213864,B. Utvik,Bjørn Inge Utvik,22,1996-02-28
12966,215343,A. Mehring,Andrés Mehring,24,1994-04-19
12967,215570,G. Rea,Glen Rea,23,1994-09-03
12968,216817,O. Karlsson,Óttar Magnús Karlsson,21,1997-02-21
12969,217718,S. Nattestad,Sonni Ragnar Nattestad,23,1994-08-05
12970,220149,T. Field,Tom Field,21,1997-03-14
12971,220964,M. Konradsen,Morten Ågnes Konradsen,22,1996-05-03
12972,221633,B. Sørmo,Bent Sørmo,21,1996-09-22
12973,221653,Fran Serrano,Francisco José Serrano Santos,23,1995-04-20
12974,222329,M. Wdowiak,Mateusz Wdowiak,21,1996-08-28
12975,223750,D. Steininger,Daniel Steininger,23,1995-04-13
12976,224032,J. Porsan-Clémenté,Jérémie Porsan-Clémenté,20,1997-12-16
12977,224204,S. Kroll,Steve Kroll,21,1997-05-07
12978,225650,T. King,Tom King,23,1995-03-09
12979,225694,T. Thomas,Terell Thomas,22,1995-10-18
12980,225853,R. Raveloson,Rayan Raveloson,21,1997-01-16
12981,229156,S. Gronsveld,Stef Gronsveld,22,1996-01-11
12982,229353,M. Ristl,Mart Ristl,21,1996-07-07
12983,229818,D. Baumgartner,Dominik Baumgartner,21,1996-07-20
12984,229864,Borja Domingo,Francisco de Borja Domingo Domingo,22,1996-02-15
12985,230583,F. Kohls,Florian Kohls,23,1995-04-03
12986,231354,M. Pantović,Miloš Pantović,21,1996-07-07
12987,231613,S. McCoulsky,Shawn McCoulsky,21,1997-01-06
12988,231705,J. Jiménez,Juan David Jiménez,24,1994-03-12
12989,233128,M. Kouhyar,Maziar Kouhyar,20,1997-09-29
12990,233969,F. Arkenberg,Fynn Arkenberg,22,1996-03-04
12991,235465,Seo Young Jae,서영재 徐永在,23,1995-05-23
12992,236556,M. Hongla,Martin Hongla,20,1998-03-16
12993,236750,S. Sørli,Sondre Sørli,22,1995-10-30
12994,237102,Lee Sang Ki,이상기 李相吉,22,1996-05-07
12995,237143,H. Suárez,Harlin José Suárez Torres,24,1994-06-28
12996,238587,A. Ildız,Ahmed Ildız,21,1996-11-29
12997,239776,J. Hoffmann,Jannes Hoffmann,22,1996-03-10
12998,239945,F. Beltrán,Fernando Beltrán Cruz,20,1998-05-08
12999,240031,E. Ćivić,Eldar Ćivić,22,1996-05-28
13000,240701,L. Spence,Lewis Spence,22,1996-01-28
13001,240992,N. Estévez,Nahuel Estévez,22,1995-11-14
13002,242312,A. Adam,Abdulfatah Adam,23,1995-01-01
13003,243100,Li Shuai,李帅,23,1995-06-18
13004,243816,E. Iñíguez,Emanuel Iñíguez,21,1997-01-01
13005,243889,L. Luković,Luka Luković,21,1996-10-16
13006,243972,Jordi Sánchez,Jordi Sánchez Ribas,23,1994-11-11
13007,244112,D. Kyereh,Daniel-Kofi Kyereh,22,1996-03-08
13008,244133,A. Rossipal,Alexander Rossipal,22,1996-06-06
13009,244486,M. Eskihellaç,Mustafa Eskihellaç,21,1997-05-05
13010,244541,E. González,Edwar González,23,1995-01-18
13011,245256,J. Vargas,Juan Pablo Vargas Campos,23,1995-06-06
13012,245745,Rubén Enri,Rubén Enri Garcia,20,1998-04-10
13013,201094,B. Garratt,Ben Garratt,24,1994-04-25
13014,203289,M. Clayton,Max  Clayton,23,1994-08-09
13015,203428,E. Hewitt,Elliott  Hewitt,24,1994-05-30
13016,207430,R. Edwards,Ryan Edwards,24,1993-11-17
13017,208999,D. Wright,Drey Jermaine Wright,23,1995-04-30
13018,210347,I. Lučić,Ivan Lučić,23,1995-03-23
13019,211173,S. Al Shehri,Saleh Khalid Al Shehri,24,1993-11-01
13020,211511,L. McCullough,Luke McCullough,24,1994-02-15
13021,211593,S. Facey,Shay Facey,23,1995-01-07
13022,211978,S. Hoare,Sean Hoare,24,1994-03-15
13023,212973,M. Marić,Marko Marić,22,1996-01-03
13024,212994,R. Healey,Rhys Healey,23,1994-12-06
13025,213665,J. Houghton,Jordan Houghton,22,1995-11-09
13026,215131,M. Cubillos,Misael Cubillos,22,1996-02-06
13027,215725,Quinti,Xavier Quintillá Guasch,21,1996-08-23
13028,221149,H. Kyprianou,Harry Kyprianou,21,1997-03-16
13029,222472,D. Granli,Daniel Fredrik Granli,24,1994-05-01
13030,222997,M. Maier,Marcus Maier,22,1995-12-18
13031,223904,J. Gerezgiher,Joel Gerezgiher,22,1995-10-09
13032,224323,B. Touré,Ibrahim Blati Touré,23,1994-08-04
13033,224982,A. Palumbo,Antonio Palumbo,21,1996-08-06
13034,226507,J. Yates,Jerry Yates,21,1996-11-10
13035,227784,K. Finnbogason,Kristján Flóki Finnbogason,23,1995-01-12
13036,228006,A. Abang,Anatole Abang,21,1996-07-06
13037,229036,S. Reese,Søren Reese,24,1993-07-29
13038,229998,D. Schad,Dominik Schad,21,1997-03-04
13039,231103,B. Konaté,Brahim Konaté,22,1996-03-20
13040,231661,M. Tombakti,Moataz Tombakti,24,1994-05-13
13041,233283,Jo Ju Young,조주영 赵具永,24,1994-02-04
13042,234831,N. Rieble,Nico Rieble,22,1995-08-22
13043,235656,W. Al Anazi,Waleed Hezam Al Anazi,23,1994-12-19
13044,235952,A. Pucheta,Arián Pucheta,23,1995-03-08
13045,237249,D. Johnson,Daniel Johnson,22,1995-09-07
13046,237622,N. Roa,Nicolás Steven Roa Reyes,24,1994-02-24
13047,237920,B. Bronico,Brandt Bronico,23,1995-06-19
13048,238407,F. Ibargüen,Fernei David Ibargüen Asprilla,24,1993-07-30
13049,239149,B. Kyere,Bernard Kyere,23,1995-07-01
13050,239174,M. Owusu,Mike Owusu,23,1995-05-20
13051,239775,F. Senninger,Fabian Senninger,22,1996-01-25
13052,240755,P. Nguinda,Pierre-Daniel N'Guinda N'Diffon,22,1996-06-18
13053,241334,Liu Yiming,刘奕鸣,23,1995-02-28
13054,242069,J. Sierra,Jordan Sierra,21,1997-04-23
13055,242257,Jon Bakero,Jon Bakero,21,1996-11-05
13056,242291,K. Brünker,Kai Brünker,24,1994-06-10
13057,242485,J. Goitia,Jonatan Esteban Goitía,23,1994-08-02
13058,242554,B. Bye,Brandon  Bye,22,1995-11-29
13059,242911,Zhang Yu,张瑀,24,1994-05-07
13060,242998,Klauss,João Klauss de Mello,21,1997-03-01
13061,243919,V. Pinson,Virgile Pinson,22,1996-02-22
13062,244176,D. Undav,Deniz Undav,21,1996-07-19
13063,244945,M. Capasso,Manuel Capasso,22,1996-04-19
13064,245079,A. Oviedo,Alfio Oviedo,22,1995-12-19
13065,245595,Abenza,Mario Nicolás Abenza,22,1996-02-19
13066,245653,J. Murray,Jordan Murray,22,1995-10-02
13067,200742,B. Heneghan,Ben Heneghan,24,1993-09-19
13068,203224,C. Good,Curtis Good,25,1993-03-23
13069,204282,C. Kane,Chris Kane,23,1994-09-05
13070,206165,L. Maniero,Luca Maniero,23,1995-06-12
13071,207723,S. van der Lei,Stefan van der Lei,25,1993-03-05
13072,209315,D. Butler,Dan Butler,23,1994-08-26
13073,210739,C. Nielsen,Casper Nielsen,24,1994-04-29
13074,211362,A. Dźwigała,Adam Dźwigała,22,1995-09-25
13075,211739,E. Yeşilyurt,Erdoğan Yeşilyurt,24,1993-11-06
13076,212329,J. Cranston,Jordan Cranston,24,1993-11-11
13077,213157,A. Jagiełło,Aleksander Jagiełło,23,1995-02-02
13078,213280,C. Pain,Connor Pain,24,1993-11-11
13079,214679,H. Gjesdal,Henrik Solheim Gjesdal,24,1993-07-19
13080,216459,A. Bray,Alexander Bray,22,1995-07-25
13081,220383,Aarón,Aarón Escandell,22,1995-09-27
13082,221556,O. Mfulu,Omenuke Mfulu,24,1994-03-20
13083,222387,V. Slivka,Vykintas Slivka,23,1995-04-29
13084,223271,S. Kurt,Sinan Kurt,21,1996-07-23
13085,223676,R. Renner,Rene Renner,24,1993-11-29
13086,223938,K. Hazard,Kylian Hazard,22,1995-08-05
13087,224433,K. Burger,Korbinian Burger,23,1995-04-27
13088,225089,R. Al Ebrahim,Ryad Al Ebrahim,24,1993-12-15
13089,225168,V. Jacob,Valentin Jacob,24,1994-06-15
13090,225927,Q. Lecoeuche,Quentin Lecoeuche,24,1994-02-04
13091,229045,A. Kanté,Aboubakary Kanté,23,1994-08-11
13092,229508,S. Sprangler,Sven Sprangler,23,1995-03-27
13093,232558,I. Anthony,Izuchukwu Jude Anthony,20,1997-11-03
13094,233382,Seol Tae Soo,설태수 薛泰洙,23,1995-02-06
13095,234615,R. Rabeï,Réda Rabeï,23,1994-07-12
13096,235147,T. David,Trevor David,21,1997-01-28
13097,235397,N. Freeman,Nicholas Freeman,22,1995-11-07
13098,236667,J. Iritier,Javier Iritier,23,1994-12-20
13099,236760,Kike,Enrique Pérez Muñoz,21,1997-02-14
13100,237650,J. Pretel,Julián David Pretel Rosero,23,1994-08-25
